PO Number	UPC	Model	ASIN	Description	Sugested Retail	Discount	Cost	Qty Ordered	Qty Confirmed	Delivery beguin date	End Delivery date	Type	Max Delivery Date	Availability/Comment	Error del intento anterior de carga	Vendor Code	DC Delivery	Identificador de consolidación	Condition	PO Date	Freight Term	Payment Method	Special Instructions	Comments	Legal entity identifier	Currency code	External identifier type	Quantity of products per package	Added quantity	Seller Customer ID	Seller SKU List
5RDXFBKG	815317007181	Bow6.6x18	B003NRYEHC	Bow Net Bow 6.6 x 18 Porteria Plegable Soccer, 6.6 x 18-Feet, Multi	MXN 7,475.00	0%	MXN 7,475.00	7	7	08-Jan-2024	22-Jan-2024	Delivered	22-Mar-2024	AC - Accepted: Available		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	032784582915	202404BBP6	B0049MIF20	Zebco 202/404/C562ML/C562M - Juego de 2 cañas de Pescar y Dos carretes de Pesca	MXN 852.59	25%	MXN 639.00	1	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	R2 - Cancelled: Invalid product information		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	032784558613	ZO2C	B0049MMFLM	Zebco ZO2C Combo Pesca Caña y Carrete Spincast Omega, SC Combo Zo2/Zoc562Ml 6	MXN 3,482.70	23%	MXN 2,679.00	9	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	R2 - Cancelled: Invalid product information		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	041969268360	380190.5151.01.0000	B005ADI4O6	Mizuno 380190.5151.01.0000 G2 Pro Catcher's Helmet, Navy, 7 1/8 Inch - 7 1/2 Inch	MXN 3,417.00	0%	MXN 3,417.00	7	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	CP - Discontinued: Obsolete		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	041969268766	380196.6091.01.0000	B005ADJSCI	Mizuno 380196.6091.01.0000 G3 Samurai Shin Guards, 16.5-Inch, Purple/Grey	MXN 2,395.00	0%	MXN 2,395.00	7	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	CP - Discontinued: Obsolete		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	815317007136	BowFutsal	B005TA3HOM		MXN 6,800.86	5%	MXN 6,479.00	7	7	08-Jan-2024	22-Jan-2024	Delivered	22-Mar-2024	AC - Accepted: Available		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	815317002414	Bow-PS	B0072482P2	Bownet Bow-PS Equipo de Entrenamiento Portable Pitching Practice Screen with Net and Frame	MXN 6,313.34	25%	MXN 4,735.00	7	7	08-Jan-2024	22-Jan-2024	Delivered	22-Mar-2024	AC - Accepted: Available		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	796254050815	PROD01-000-06	B008RATH18	SKLZ Pro Rods Golf Trainer - 3-Rod Alignment Set	MXN 456.99	5%	MXN 435.00	1	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	R2 - Cancelled: Invalid product information		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	818905010068	CF-WT210	B00B2XQGW0	Rage Fitness De Goma (10 Libras), Parachoques Olímpicos Unisex Adulto, Negro (Black), 4 53kg	MXN 675.00	0%	MXN 675.00	1	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	R2 - Cancelled: Invalid product information		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	818905010082	CF-WT225	B00B2XQHUG	Rage Fitness placa olímpica para defensa (se vende individualmente, 10 libras, 15 libras, 25 libras, 35 libras, 45 libras), inserto de acero, entrenamiento de fuerza, prensa de banco, sentadillas, levantamiento de potencia, 11.3 kg, 11,33kg	MXN 1,147.00	0%	MXN 1,147.00	8	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	R2 - Cancelled: Invalid product information		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	818905010105	CF-WT245	B00B2XQIF0	Rage Fitness placa olímpica para defensa (se vende individualmente, 10 libras, 15 libras, 25 libras, 35 libras, 45 libras), inserto de acero, entrenamiento de fuerza, prensa de banco, sentadillas, levantamiento de potencia, 20.4 kg, 20.4 kg	MXN 2,369.83	20%	MXN 1,895.00	1	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	R2 - Cancelled: Invalid product information		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	818905010266	CF-PB030/C	B00B2XQP26	Rage Fitness CF-PB030/C 3 in 1 Wood Plyo Box 20" x 24" x 30", for Crossfit Training Plyo Box	MXN 3,589.00	0%	MXN 3,589.00	7	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	R2 - Cancelled: Invalid product information		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	818905010549	CF-KB050/I	B00BSJWUXC	Rage Fitness CF-KB050/I Cast Iron Kettlebell, 50 LB	MXN 2,930.17	20%	MXN 2,345.00	7	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	R2 - Cancelled: Invalid product information		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	814204010396	JR7-31/29	B00BU5Y6TU	Marucci JR7-31/29 Wood Base Bat, Jose Reyes Pro, Black, 31"/29 Ounce	MXN 4,279.16	15%	MXN 3,637.29	7	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	R2 - Cancelled: Invalid product information		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	849102009371		B00DI2CNHU	SKLZ Camiseta de bateo de Viaje	MXN 558.62	17%	MXN 465.00	7	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	R2 - Cancelled: Invalid product information		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	041969460658	340289.5110.18.3300	B00DJ4RD5Y	Mizuno 340289.5110.18.3300 Bamboo Elite Wood Baseball Bat, Navy/Red, 33-Inch	MXN 3,085.34	30%	MXN 2,159.00	7	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	CP - Discontinued: Obsolete		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	032784613060	QXUL505ULTEL	B00F5EHR7A	Quantum Fishing Combo Spinning de Caña de Pescar Telescópica Ultraligera y Carrete, 1.5 m	MXN 1,501.50	23%	MXN 1,155.00	7	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	R2 - Cancelled: Invalid product information		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	B00FAX0YWQ	JB19 YB 26" NB	B00FAX0YWQ	Marucci JB19 YB 26" NB Wood Base Bat, Jose Bautista Youth, Natural/Black, 26"/22 Ounce	MXN 2,366.13	15%	MXN 2,011.21	7	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	R2 - Cancelled: Invalid product information		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	2	1	1		0%
5RDXFBKG	032784613114	QXTELC605M	B00I0WHR24	Quantum QXTELC605M Caña Pesca Telescópica Casting Tele 6' 5-Section M, Cast Rod, Talla Unica, Multicolor	MXN 750.10	23%	MXN 577.00	7	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	R2 - Cancelled: Invalid product information		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	032784613152	QXTELS666M	B00I0WHTR2	Quantum QXTELS666M Caña Pesca Spinning Quantum Tele 6'6" 6-Section M, Spin Rod	MXN 750.10	39%	MXN 455.00	1	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	R2 - Cancelled: Invalid product information		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	041969125915	340191.9020.14.3100	B00MU84ZH4	Mizuno 340191.9020.14.3100 Classic Bamboo Baseball Bat, Black/Orange, 31-Inch	MXN 2,308.62	30%	MXN 1,615.00	7	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	CP - Discontinued: Obsolete		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	032784618324	CAMO20602M	B00N1CL6CU	Zebco Caña de Pescar Camo Spin, Combo, 6 Pies, 2 Piezas	MXN 1,171.55	25%	MXN 877.00	7	1	08-Jan-2024	22-Jan-2024	Delivered	22-Mar-2024	AC - Accepted: Available		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	849817041093	MVEIJB19-32/30	B00OT713LU	Marucci MVEIJB19-32/30 Maple Baseball Bat, Natural/Black, 32"/30 Ounce	MXN 4,279.16	15%	MXN 3,637.29	7	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	R2 - Cancelled: Invalid product information		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	818905010181	CF-SB310	B00P2ZBSQS	Rage Fitness CF-SB310 Slam Balls, 10 LB	MXN 999.14	20%	MXN 799.00	1	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	R2 - Cancelled: Invalid product information		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	818905010198	CF-SB320	B00P2ZBWRS	Rage Fitness Bolas (20 Libras), Slam Ball Unisex Adulto, Negro (Black), 9 Kg	MXN 1,497.41	20%	MXN 1,197.00	7	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	R2 - Cancelled: Invalid product information		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	818905013304	CF-SB325	B00P2ZBZ5W	Rage Fitness Slam Ball, Ideal para Entrenamiento Cruzado, Ejercicios de núcleo, Ejercicios pliométricos y cardiovasculares, 11.3 kg, 11,33kg	MXN 1,625.00	20%	MXN 1,299.00	1	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	R2 - Cancelled: Invalid product information		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	032784618485	GXC602M	B00PB7JL48	Quantum GXC602M Caña Pesca Casting Graphex 6' 2Pc M, Cast Rod, Talla Unica, Multicolor	MXN 724.10	23%	MXN 557.00	9	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	R2 - Cancelled: Invalid product information		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	818905014271	CF-WT810	B00R93GTC4	Rage Fitness Pro placa de defensa olímpica (se vende individualmente- 10 lb, 15 lb, 25 lb, 35 lb, 45 lb), inserto de acero, entrenamiento de fuerza, press de banco, sentadillas, levantamiento de potencia, 4.5 kg , Negro/Verde, 4,53kg	MXN 825.00	0%	MXN 825.00	7	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	R2 - Cancelled: Invalid product information		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	041969530689	340359.9049.08.2500	B00W74TB8Y	Mizuno 340359.9049.08.2500 Generation tee Ball Bat (-13), 25"/12 oz.	MXN 1,244.83	30%	MXN 869.00	7	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	CP - Discontinued: Obsolete		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	041969561447	360235.9090.01.0000	B00W76PB0O	Mizuno 360235.9090.01.0000 Classic Wheel Bag, Black	MXN 2,159.00	0%	MXN 2,159.00	9	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	CP - Discontinued: Obsolete		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	849102021915	PROTR-40-000	B00Y7X22C0	SKLZ PROTR-40-000 Training Rope Pro Strength & Endurance Trainer	MXN 3,602.59	9%	MXN 3,265.00	8	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	R2 - Cancelled: Invalid product information		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	041969555415	312250.RG90.16.1275	B013KRSS58	Mizuno 312250.RG90.16.1275 Pro Limited Edition Glove, Black, Right Hand Throw	MXN 13,045.00	0%	MXN 13,045.00	7	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	CP - Discontinued: Obsolete		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	041969561218	470160.9010.01.0000	B0145UCTAY	Mizuno Tornado Duffle Bag, Black/Red	MXN 2,481.90	20%	MXN 1,989.00	7	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	CP - Discontinued: Obsolete		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	810675021190	SBO5SEGL	B014VLWAAQ	Selk'bag SBOR5 Fully Body Sleeping Bag, Original 5G, Evergreen, Large	MXN 3,626.72	30%	MXN 2,539.00	7	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	CP - Discontinued: Obsolete		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	810675021404	SBOR5PHXL	B014VLWDS0	Selk'bag SBOR5 Fully Body Sleeping Bag, Original 5G, Purple Haze, X-Large	MXN 3,626.72	30%	MXN 2,539.00	7	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	CP - Discontinued: Obsolete		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	810675021398	SBOR5PHL	B014VLWEUW	Selk'bag - Saco de Dormir para Adulto (5 g)	MXN 3,626.72	30%	MXN 2,539.00	7	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	CP - Discontinued: Obsolete		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	810675021244	SBOR5YFXL	B014VLWHQS	Selk'bag - Saco de Dormir para Adulto (5 g)	MXN 3,626.72	30%	MXN 2,539.00	7	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	CP - Discontinued: Obsolete		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	041969683637	350570.1010.06.L	B016WFWNWY	Mizuno 350570.1010.06 Comp 1/2 Zip Batting Jacket, Red, Large	MXN 1,447.41	20%	MXN 1,159.00	7	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	CP - Discontinued: Obsolete		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	687339300539	687339300539	B01B85N7QE	GoFit Colchoneta de Yoga, Purple	MXN 2,093.00	29%	MXN 1,495.00	8	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	R2 - Cancelled: Invalid product information		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	810675021794	SBPSRTX	B01EVTBH0M	Selk'bag Pursuit Realtree Full Body Sleeping Bag, Realtree Xtra, X-Large	MXN 3,355.17	30%	MXN 2,349.00	7	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	R2 - Cancelled: Invalid product information		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	889961052859	340396.8M90.16.3200	B01G70RF4K	Mizuno Covert 3 Length to Weight Ratio Baseball Bat, 32"/29 oz, Dark Slate/Black	MXN 115,671.55	92%	MXN 9,295.00	7	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	CP - Discontinued: Obsolete		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	889961043086	340402.9000.13.3000	B01G70S5Y4	Mizuno Generation Senior Youth 10 Length to Weight Ratio Baseball Bat, 30"/20 oz, Black/White	MXN 6,978.45	20%	MXN 5,579.00	7	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	CP - Discontinued: Obsolete		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	849817040089	MJBBC7-26/16	B01IN5ECR0	Marucci MJBBC7-26/16 Baseball Bat, Cat7 Junior Big Barrel, 26"/16 Ounce	MXN 4,828.91	15%	MXN 4,104.58	7	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	R2 - Cancelled: Invalid product information		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	849817040096	MJBBC7-27/17	B01IN5ED6A	Marucci MJBBC7-27/17 Baseball Bat, Cat7 Junior Big Barrel, 27"/17 Ounce	MXN 4,828.91	15%	MXN 4,104.58	7	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	R2 - Cancelled: Invalid product information		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	889961070778	340424.0404.18.3300	B01IWAZBFI	Mizuno 340424.0404.18.3300 Bate de béisbol de Madera MZH 271 Beech	MXN 2,619.83	31%	MXN 1,799.00	7	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	CP - Discontinued: Obsolete		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	889961070747	340423.9090.20.3400	B01IWBK21A	Mizuno 340423.9090.20.3400 Bate de béisbol de Madera MZH 271 Beech	MXN 2,619.83	31%	MXN 1,799.00	7	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	CP - Discontinued: Obsolete		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	889961047985	340420.0404.20.3400	B01JF2M7D6	Mizuno Bate de Béisbol de Madera de Élite, MZH 271, Transparente, 34"	MXN 3,033.62	31%	MXN 2,080.00	7	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	CP - Discontinued: Obsolete		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	032784625070	BCC802MH	B01LXCE7GR	Zebco BCC802MH Caña Pesca Casting Big Cat, 8' 2Pc Mh, Cast Rod	MXN 737.10	23%	MXN 567.00	1	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	R2 - Cancelled: Invalid product information		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	818905013403	CF-SL000	B01N5VH6KP	Rage Fitness CF-SL000 R2 Pull Sled	MXN 2,495.69	20%	MXN 1,995.00	1	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	R2 - Cancelled: Invalid product information		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	849817058688	MFPCC710-34/24	B074PVHKSN	Marucci Pittards Signature Batting Gloves, Mfpcc710 Catfx Connect 10 2 1 4 Bates De Softbol Paso Rápido 34 24 Oz Adulto Unisex, Blanco (White), Inch Oz	MXN 9,392.02	15%	MXN 7,983.21	1	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	R2 - Cancelled: Invalid product information		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	849817085134	MBQVB-BK/BK	B07GRLCRQH	Marucci MBQVB-BK/BK Porta Bat Quiver Negro	MXN 975.00	0%	MXN 975.00	1	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	R2 - Cancelled: Invalid product information		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	849817085103	MBPWB-BK	B07H662MX5	Marucci MBPWB-BK Maleta de Ruedas Jugador Negro	MXN 2,617.85	0%	MXN 2,617.85	7	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	R2 - Cancelled: Invalid product information		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	032784635420	ROAM3OR602M	B07HRLW5JH	Zebco ROAM3OR602M Combo Pesca Caña y Carrete Spincast Roam, 3Sz Orange 602M Spincast, Combo 10, Talla Unica, Multicolor	MXN 1,423.50	23%	MXN 1,095.00	1	1	08-Jan-2024	22-Jan-2024	Delivered	22-Mar-2024	AC - Accepted: Available		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	032784633914	RTSC562M	B07J24461L	Zebco RTSC562M Combo Pesca Spincast, con Caja y Accesorios Especies Varias Ready, Tckl 562M All-PURP, SC Combo 10	MXN 765.70	23%	MXN 589.00	7	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	R2 - Cancelled: Invalid product information		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	889961332562	340511.9074.20.3400	B07TWBWH2Q	Mizuno 340511.9074.20.3400 B20-Pwr CRBN, Bate de Béisbol Bbcor, -3, Oro/Negro, 34"	MXN 10,400.00	0%	MXN 10,400.00	7	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	CP - Discontinued: Obsolete		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	889961352034	380380.9068.01.0000	B07X8Z1X6H	Mizuno, Samurai Baseball Chest Protector 16", 380380.9068.01.0000	MXN 2,750.00	0%	MXN 2,750.00	7	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	CP - Discontinued: Obsolete		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	889961347085	360294.1313.01.0000	B07XB3JFWD	Mizuno 360294.1313.01.0000 Runbird Drawback X, Rosa	MXN 339.00	0%	MXN 339.00	7	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	CP - Discontinued: Obsolete		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	032784637332	SR10562LA	B07YFF3XX2	Quantum SR10562LA Combo Pesca Caña y Carrete Spinning Strategy, 10Sz 562L, SP Combo, Talla Unica, Multicolor	MXN 1,667.90	23%	MXN 1,283.00	8	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	R2 - Cancelled: Invalid product information		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	032784637295	SR05502ULA	B07YFF5SKH	Quantum SR05502ULA Combo Pesca Caña y Carrete Spinning Strategy, 05Sz 502Ul, Spin Combo, Talla Unica, Multicolor	MXN 1,384.50	23%	MXN 1,065.00	1	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	R2 - Cancelled: Invalid product information		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
5RDXFBKG	889961397820	340554.004D.13.3000	B086Z3GXYB	Mizuno 340554.004D.13.3000 Bate de Softball de Lanzamiento Rápido, F21-Pwr Crbn, Blanco/Menta, 30"	MXN 11,158.76	19%	MXN 8,999.00	7	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	CP - Discontinued: Obsolete		CP5UY	MEX3		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
7RVAP5LQ	714195260858	12951010	B0002C7UQ8	Schutt 12951010 Coleccionable Pocket Home Plate Equipos MLB, Diamondbacks, Multicolor, Talla Única	MXN 174.00	17%	MXN 145.00	3	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	R2 - Cancelled: Invalid product information		CP5UY	MEX6		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
7RVAP5LQ	849817046463	MBGQST-BK-XL	B01GUACGXC	Marucci MBGQST-BK-XL Baseball Batting Gloves, Adult Quest, Black, X-Large	MXN 724.94	15%	MXN 616.20	6	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	R2 - Cancelled: Invalid product information		CP5UY	MEX6		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
7RVAP5LQ	849817046524	MBGQST-R-XXL	B01LEICSTM	Marucci MBGQST-R-XXL Baseball Batting Gloves, Adult Quest, Red, XX-Large	MXN 724.94	15%	MXN 616.20	3	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	R2 - Cancelled: Invalid product information		CP5UY	MEX6		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
7RVAP5LQ	849817046791	MBGQSTY-BK-M	B01LEJXAI4	Marucci MBGQSTY-BK-M Baseball Batting Gloves, Youth Quest, Black, Medium	MXN 604.12	15%	MXN 513.50	3	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	R2 - Cancelled: Invalid product information		CP5UY	MEX6		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
7RVAP5LQ	849817046814	MBGQSTY-RB-L	B01LEJXD5O	Marucci MBGQSTY-RB-L Baseball Batting Gloves, Youth Quest, Royal Blue, Large	MXN 604.12	15%	MXN 513.50	3	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	R2 - Cancelled: Invalid product information		CP5UY	MEX6		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
7RVAP5LQ	889961150289	312509.R851.16.1275	B074G41NVG	Mizuno MVP Prime SE GMVP1275PSE6 Outfield Model Gloves, Cork/Navy, 12.75"	MXN 3,645.69	25%	MXN 2,739.00	3	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	CP - Discontinued: Obsolete		CP5UY	MEX6		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
7RVAP5LQ	889961150524	312518.R901.13.1200	B074P88WHY	Mizuno MVP Prime SE Fastpitch GMVP1200PSEF6 Infield Model Gloves, Black/Red, 12"	MXN 3,645.69	25%	MXN 2,739.00	6	0	08-Jan-2024	22-Jan-2024	Delivered	08-Jan-2024	CP - Discontinued: Obsolete		CP5UY	MEX6		Confirmed	08-Jan-2024	Prepaid	Bill			133	MXN	6	1	1		0%
